time="2024-03-04T14:02:28.225" level=info msg="Starting kbench..."
time="2024-03-04T14:02:28.233" level=info msg="Created a new Pod manager."
time="2024-03-04T14:02:28.239" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T14:12:27.974" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:27.974" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:27.974" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:31.070" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:31.070" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:31.070" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:34.162" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:34.162" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:34.162" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:37.268" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:37.268" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:37.268" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:40.391" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:40.391" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:40.391" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:43.484" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:43.484" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:43.484" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:46.578" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:46.578" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:46.578" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:49.669" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:49.669" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:49.669" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:52.764" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:52.764" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:52.764" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:55.861" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:55.861" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:55.861" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:12:58.951" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:12:58.951" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:12:58.951" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:02.044" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:02.044" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:02.044" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:05.148" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:05.148" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:05.148" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:08.237" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:08.237" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:08.237" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:11.338" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:11.338" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:11.338" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:14.449" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:14.449" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:14.449" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:17.537" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:17.537" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:17.537" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:20.635" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:20.635" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:20.635" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:23.731" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:23.732" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:23.732" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:26.839" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:26.839" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:26.839" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:29.944" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:29.946" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:29.946" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:33.040" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:33.040" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:33.040" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:36.131" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:36.131" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:36.131" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:39.223" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:39.223" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:39.223" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:42.317" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:42.317" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:42.317" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:45.407" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:45.407" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:45.407" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:48.501" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:48.501" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:48.501" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:51.599" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:51.599" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:51.599" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:54.708" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:54.708" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:54.708" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:13:57.805" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:13:57.805" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:13:57.805" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:00.898" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:00.898" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:00.898" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:03.993" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:03.993" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:03.993" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:07.088" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:07.089" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:07.089" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:10.182" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:10.182" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:10.182" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:13.277" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:13.277" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:13.277" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:16.374" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:16.374" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:16.374" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:19.462" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:19.462" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:19.462" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:22.564" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:22.564" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:22.564" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:25.666" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:25.666" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:25.666" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:28.755" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:28.755" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:28.755" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:31.849" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:31.849" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:31.849" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:34.945" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:34.945" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:34.945" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:38.041" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:38.041" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:38.041" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:41.133" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:41.133" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:41.133" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:44.226" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:44.226" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:44.226" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:47.322" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:47.322" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:47.323" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:50.418" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:50.418" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:50.418" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:53.522" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:53.522" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:53.522" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:56.619" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:56.619" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:56.619" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:14:59.715" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:14:59.715" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:14:59.715" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:02.805" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:02.805" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:02.805" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:05.899" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:05.899" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:05.899" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:08.984" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:08.984" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:08.984" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:12.082" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:12.082" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:12.082" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:15.176" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:15.176" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:15.176" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:18.277" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:18.277" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:18.277" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:21.370" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:21.370" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:21.370" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:24.467" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:24.467" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:24.467" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:27.561" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:27.561" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:27.561" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:30.660" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:30.660" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:30.660" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:33.756" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:33.756" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:33.756" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:36.854" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:36.854" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:36.854" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:39.951" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:39.951" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:39.951" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:43.049" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:43.049" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:43.049" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:46.143" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:46.143" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:46.143" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:49.234" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:49.234" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:49.234" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:52.329" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:52.329" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:52.329" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:55.427" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:55.427" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:55.427" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:15:58.520" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:15:58.520" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:15:58.520" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:01.622" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:01.622" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:01.622" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:04.719" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:04.719" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:04.719" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:07.823" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:07.823" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:07.823" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:10.914" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:10.914" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:10.914" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:14.014" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:14.014" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:14.014" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T14:16:17.108" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T14:16:17.108" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T14:16:17.108" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
