time="2024-03-19T07:20:57.410" level=info msg="Starting kbench..."
time="2024-03-19T07:20:57.412" level=info msg="Created a new Pod manager."
time="2024-03-19T07:20:57.428" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-19T07:30:20.244" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:20.244" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:20.244" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:23.367" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:23.368" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:23.368" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:26.499" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:26.499" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:26.499" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:29.615" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:29.615" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:29.615" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:32.742" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:32.742" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:32.742" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:35.889" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:35.889" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:35.890" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:39.014" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:39.014" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:39.014" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:42.137" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:42.137" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:42.137" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:45.264" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:45.265" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:45.265" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:48.388" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:48.389" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:48.389" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:51.521" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:51.521" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:51.521" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:54.638" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:54.638" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:54.638" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:30:57.768" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:30:57.768" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:30:57.769" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:00.902" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:00.902" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:00.902" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:04.028" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:04.029" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:04.029" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:07.148" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:07.148" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:07.148" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:10.272" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:10.272" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:10.272" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:13.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:13.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:13.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:16.526" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:16.526" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:16.526" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:19.638" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:19.638" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:19.638" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:22.771" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:22.772" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:22.772" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:25.935" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:25.935" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:25.935" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:29.056" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:29.057" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:29.057" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:32.178" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:32.178" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:32.178" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:35.306" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:35.306" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:35.306" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:38.435" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:38.435" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:38.435" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:41.564" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:41.564" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:41.564" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:44.713" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:44.713" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:44.713" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:47.830" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:47.830" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:47.830" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:50.960" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:50.960" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:50.960" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:54.098" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:54.098" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:54.098" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:31:57.232" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:31:57.232" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:31:57.232" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:00.346" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:00.346" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:00.346" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:03.468" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:03.468" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:03.468" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:06.607" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:06.607" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:06.607" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:09.758" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:09.758" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:09.758" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:12.893" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:12.893" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:12.893" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:16.021" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:16.021" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:16.021" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:19.159" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:19.160" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:19.160" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:22.284" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:22.284" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:22.284" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:25.417" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:25.417" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:25.417" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:28.542" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:28.542" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:28.542" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:31.663" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:31.663" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:31.663" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:34.796" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:34.796" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:34.797" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:37.930" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:37.931" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:37.931" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:41.060" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:41.060" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:41.060" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:44.183" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:44.183" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:44.183" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:47.306" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:47.306" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:47.306" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:50.427" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:50.427" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:50.427" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:53.546" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:53.546" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:53.546" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:56.670" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:56.670" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:56.670" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:32:59.788" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:32:59.788" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:32:59.788" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:02.925" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:02.925" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:02.925" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:06.044" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:06.044" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:06.044" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:09.179" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:09.179" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:09.179" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:12.316" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:12.316" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:12.316" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:15.438" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:15.438" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:15.438" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:18.564" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:18.564" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:18.564" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:21.677" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:21.678" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:21.678" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:24.804" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:24.804" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:24.804" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:27.931" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:27.931" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:27.931" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:31.052" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:31.052" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:31.052" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:34.179" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:34.179" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:34.179" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:37.302" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:37.302" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:37.302" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:40.440" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:40.441" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:40.441" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:43.585" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:43.585" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:43.585" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:46.723" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:46.723" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:46.723" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:49.844" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:49.844" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:49.844" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:52.955" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:52.955" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:52.955" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:56.075" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:56.075" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:56.075" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:33:59.195" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:33:59.195" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:33:59.195" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:02.314" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:02.314" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:02.314" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:05.436" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:05.436" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:05.436" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:08.558" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:08.558" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:08.558" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:11.674" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:11.675" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:11.675" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
