time="2023-12-26T03:58:53.595" level=info msg="Starting kbench..."
time="2023-12-26T03:58:53.597" level=info msg="Created a new Pod manager."
time="2023-12-26T03:58:53.609" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2023-12-26T04:16:46.093" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:16:46.093" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:16:49.094" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:16:49.094" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:16:52.095" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:16:52.095" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:16:55.097" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:16:55.097" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:16:58.098" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:16:58.098" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:01.101" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:01.101" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:04.102" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:04.102" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:07.103" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:07.103" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:10.104" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:10.104" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:13.106" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:13.106" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:16.107" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:16.107" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:19.108" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:19.108" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:22.110" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:22.110" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:25.111" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:25.111" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:28.112" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:28.112" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:31.114" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:31.114" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:34.115" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:34.115" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:37.116" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:37.116" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:40.117" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:40.117" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:43.119" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:43.119" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:46.120" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:46.120" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:49.121" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:49.121" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:52.131" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:52.131" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:55.133" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:55.133" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:17:58.134" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:17:58.135" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:01.142" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:18:01.142" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:04.143" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:18:04.143" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:07.145" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:18:07.145" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:10.146" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:18:10.146" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:13.147" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-26T04:18:13.147" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-26T04:18:16.148" level=info msg="Predicate processing timed out, continue the operation..."
time="2023-12-26T04:18:16.148" level=info msg="Performing pod actions in operation 1"
time="2023-12-26T04:18:16.148" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-26T04:18:16.149" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:16.149" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:16.149" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:21.149" level=info msg="One operation completed. Continue to run the next..."
time="2023-12-26T04:18:21.149" level=info msg="Performing pod actions in operation 2"
time="2023-12-26T04:18:21.149" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-26T04:18:21.151" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:21.151" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:21.151" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-26T04:18:26.151" level=info msg="One operation completed. Continue to run the next..."
time="2023-12-26T04:18:26.151" level=info msg="Performing pod actions in operation 3"
time="2023-12-26T04:18:26.151" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-26T04:18:26.153" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-26T04:18:26.153" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-26T04:18:26.153" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-26T04:18:46.153" level=info msg="All operations completed."
time="2023-12-26T04:18:46.153" level=info msg="**********************************************************************************************"
time="2023-12-26T04:18:46.153" level=info msg="**************************************** Pod Results ****************************************"
time="2023-12-26T04:18:46.153" level=info msg="**********************************************************************************************"
time="2023-12-26T04:18:46.153" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2023-12-26T04:18:46.153" level=info msg="Number of valid pod creation requests:             0         "
time="2023-12-26T04:18:46.153" level=info msg="Number of created pods:                            3         "
time="2023-12-26T04:18:46.153" level=info msg="Number of scheduled pods:                          0         "
time="2023-12-26T04:18:46.153" level=info msg="Number of initialized pods:                        0         "
time="2023-12-26T04:18:46.153" level=info msg="Number of started pods:                            3         "
time="2023-12-26T04:18:46.153" level=info msg="Number of running pods:                            3         "
time="2023-12-26T04:18:46.153" level=info msg="Pod creation throughput (pods/minutes):            6.451613e+08"
time="2023-12-26T04:18:46.153" level=info msg="Pod creation average latency:                      3.4899998e-07"
time="2023-12-26T04:18:46.153" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2023-12-26T04:18:46.153" level=info msg="                                                   median     min        max        99%       "
time="2023-12-26T04:18:46.153" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod startup total latency (server):                3000       3000       3000       3000      "
time="2023-12-26T04:18:46.153" level=info msg="Pod client-server e2e latency:                     7.324617e+06 7.324617e+06 7.324617e+06 7.324617e+06"
time="2023-12-26T04:18:46.153" level=info msg="Pod scheduling latency stats (client):             ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod initialization latency on kubelet (client):    ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod starting latency stats (client):               ---        ---        ---        ---       "
time="2023-12-26T04:18:46.153" level=info msg="Pod startup total latency (client):                0          0          0.001      0.001     "
time="2023-12-26T04:18:46.153" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2023-12-26T04:18:46.153" level=info msg="                                                   median     min        max        99%       "
time="2023-12-26T04:18:46.153" level=info msg="run pod latency:                                   0          0          0          0         "
time="2023-12-26T04:18:46.153" level=info msg="copy pod latency:                                  0          0          0          0         "
time="2023-12-26T04:18:46.153" level=warning msg="There might be time skew between client and server, and certain results (e.g., client-server e2e latency) above may have been affected."
time="2023-12-26T04:18:46.153" level=info msg="Pod Creation Success Rate: 100 %"
time="2023-12-26T04:18:46.153" level=info msg="Benchmark run completed."
