time="2024-03-04T12:21:12.213" level=info msg="Starting kbench..."
time="2024-03-04T12:21:12.221" level=info msg="Created a new Pod manager."
time="2024-03-04T12:21:12.227" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T12:32:12.385" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:12.385" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:12.385" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:15.478" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:15.478" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:15.478" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:18.571" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:18.571" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:18.571" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:21.668" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:21.668" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:21.668" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:24.761" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:24.761" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:24.761" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:27.858" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:27.858" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:27.858" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:30.951" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:30.952" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:30.952" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:34.042" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:34.043" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:34.043" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:37.133" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:37.133" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:37.133" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:40.228" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:40.228" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:40.228" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:43.321" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:43.321" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:43.321" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:46.420" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:46.420" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:46.420" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:49.520" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:49.520" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:49.520" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:52.613" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:52.613" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:52.613" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:55.704" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:55.704" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:55.704" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:32:58.800" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:32:58.800" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:32:58.800" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:01.895" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:01.895" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:01.895" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:04.988" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:04.988" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:04.988" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:08.081" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:08.081" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:08.081" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:11.173" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:11.173" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:11.173" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:14.267" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:14.267" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:14.267" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:17.379" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:17.379" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:17.379" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:20.474" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:20.474" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:20.474" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:23.567" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:23.567" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:23.567" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:26.662" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:26.662" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:26.662" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:29.754" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:29.754" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:29.754" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:32.860" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:32.860" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:32.860" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:35.956" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:35.956" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:35.956" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:39.053" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:39.053" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:39.053" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:42.153" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:42.153" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:42.153" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:45.245" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:45.246" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:45.246" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:48.343" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:48.343" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:48.343" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:51.438" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:51.439" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:51.439" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:54.539" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:54.539" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:54.539" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:33:57.645" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:33:57.645" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:33:57.645" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:00.741" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:00.741" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:00.741" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:03.827" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:03.827" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:03.827" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:06.923" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:06.923" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:06.923" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:10.022" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:10.023" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:10.023" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:13.113" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:13.113" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:13.113" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:16.208" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:16.209" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:16.209" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:19.302" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:19.302" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:19.302" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:22.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:22.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:22.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:25.497" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:25.497" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:25.497" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:28.588" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:28.588" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:28.588" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:31.682" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:31.682" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:31.682" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:34.792" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:34.792" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:34.792" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:37.885" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:37.885" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:37.885" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:40.976" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:40.976" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:40.976" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:44.064" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:44.064" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:44.064" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:47.161" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:47.161" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:47.161" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:50.257" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:50.257" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:50.257" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:53.367" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:53.367" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:53.367" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:56.459" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:56.459" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:56.459" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:34:59.555" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:34:59.555" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:34:59.555" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:02.651" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:02.651" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:02.651" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:05.748" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:05.748" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:05.748" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:08.842" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:08.842" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:08.842" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:11.934" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:11.934" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:11.934" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:15.029" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:15.029" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:15.029" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:18.123" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:18.123" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:18.123" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:21.229" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:21.230" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:21.230" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:24.316" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:24.316" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:24.316" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:27.412" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:27.412" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:27.412" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:30.507" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:30.507" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:30.507" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:33.599" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:33.599" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:33.599" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:36.696" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:36.696" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:36.696" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:39.791" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:39.791" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:39.791" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:42.884" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:42.884" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:42.884" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:45.985" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:45.985" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:45.985" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:49.077" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:49.077" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:49.077" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:52.174" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:52.174" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:52.174" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:55.270" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:55.270" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:55.270" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:35:58.364" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:35:58.364" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:35:58.364" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:01.466" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:01.466" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:01.466" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
