time="2024-03-08T11:56:10.277" level=info msg="Starting kbench..."
time="2024-03-08T11:56:10.279" level=info msg="Created a new Pod manager."
time="2024-03-08T11:56:10.288" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-08T12:07:26.994" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:26.994" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:26.994" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:30.109" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:30.109" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:30.109" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:33.219" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:33.219" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:33.219" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:36.327" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:36.327" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:36.327" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:39.438" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:39.438" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:39.438" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:42.548" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:42.548" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:42.548" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:45.666" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:45.666" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:45.666" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:48.778" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:48.778" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:48.778" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:51.886" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:51.886" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:51.886" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:54.999" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:54.999" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:54.999" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:07:58.111" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:07:58.111" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:07:58.111" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:01.219" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:01.219" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:01.219" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:04.331" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:04.331" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:04.331" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:07.433" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:07.433" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:07.433" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:10.538" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:10.538" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:10.538" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:13.648" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:13.648" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:13.648" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:16.757" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:16.757" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:16.757" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:19.870" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:19.870" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:19.870" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:22.982" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:22.982" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:22.982" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:26.087" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:26.087" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:26.087" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:29.199" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:29.199" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:29.199" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:32.311" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:32.311" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:32.311" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:35.426" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:35.426" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:35.426" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:38.533" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:38.533" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:38.533" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:41.643" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:41.643" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:41.643" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:44.749" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:44.749" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:44.749" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:47.862" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:47.862" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:47.862" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:50.979" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:50.979" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:50.979" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:54.104" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:54.104" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:54.104" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:08:57.219" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:08:57.219" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:08:57.219" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:00.329" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:00.329" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:00.329" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:03.449" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:03.449" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:03.449" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:06.556" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:06.556" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:06.556" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:09.668" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:09.668" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:09.668" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:12.781" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:12.781" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:12.781" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:15.887" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:15.887" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:15.887" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:18.994" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:18.994" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:18.994" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:22.103" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:22.103" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:22.103" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:25.214" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:25.214" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:25.214" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:28.320" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:28.320" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:28.320" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:31.429" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:31.429" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:31.429" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:34.544" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:34.544" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:34.544" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:37.661" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:37.661" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:37.661" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:40.780" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:40.780" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:40.780" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:43.887" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:43.887" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:43.887" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:47.005" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:47.005" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:47.005" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:50.114" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:50.114" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:50.114" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:53.225" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:53.225" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:53.225" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:56.337" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:56.337" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:56.337" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:09:59.446" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:09:59.446" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:09:59.446" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:02.559" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:02.559" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:02.559" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:05.670" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:05.670" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:05.670" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:08.788" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:08.788" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:08.788" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:11.895" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:11.895" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:11.895" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:15.011" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:15.011" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:15.011" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:18.119" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:18.119" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:18.119" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:21.231" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:21.231" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:21.231" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:24.341" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:24.341" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:24.341" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:27.455" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:27.455" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:27.455" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:30.568" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:30.568" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:30.568" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:33.678" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:33.678" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:33.678" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:36.796" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:36.796" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:36.796" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:39.922" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:39.922" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:39.922" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:43.032" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:43.032" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:43.032" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:46.146" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:46.146" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:46.146" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:49.263" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:49.263" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:49.263" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:52.375" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:52.375" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:52.375" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:55.485" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:55.485" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:55.485" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:10:58.598" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:10:58.598" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:10:58.598" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:01.709" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:01.709" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:01.709" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:04.830" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:04.830" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:04.830" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:07.937" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:07.937" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:07.937" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:11.043" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:11.043" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:11.043" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:14.151" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:14.151" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:14.151" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:17.265" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:17.265" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:17.265" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
